Airport,R²,RMSE,Message
GUM,0.18624337761317322,1.3759319961830796,Data processed successfully
HDN,0.044613150996910544,2.5021656555742147,Data processed successfully
HGR,0.09459803842219816,0.9834025178740723,Data processed successfully
HHH,0.0886734726127556,6.160533366211461,Data processed successfully
HIB,0.21585593356477084,1.4035957253782443,Data processed successfully
HLN,0.052817266877975944,2.858586178967656,Data processed successfully
HNL,0.030179228478534825,19.26862788693123,Data processed successfully
HOB,0.19065443137230775,1.6005182692390083,Data processed successfully
HOU,0.021238937909208833,95.01265977739425,Data processed successfully
HPN,0.14066959894363262,9.071219809699327,Data processed successfully
HRL,0.0646455479353859,3.6866429319284806,Data processed successfully
HSV,0.044440112447350244,5.509297147951453,Data processed successfully
HTS,0.12390429182892482,2.691206291596209,Data processed successfully
HVN,0.36440881947006476,3.6782532027178383,Data processed successfully
HYA,0.13383335409253772,1.376007753445277,Data processed successfully
HYS,0.1598932616653067,1.8747954072737727,Data processed successfully
IAD,0.027201632600283188,30.700768727327247,Data processed successfully
IAG,0.12203161491380854,2.6356985090310414,Data processed successfully
IAH,0.04886509424555441,73.89479815591245,Data processed successfully
ICT,0.04676179780694256,4.223415070530111,Data processed successfully
IDA,0.06522546257526796,3.3265262384197793,Data processed successfully
IFP,1.0,0.0,Data processed successfully
ILG,0.26007807501237235,0.6161954051242857,Data processed successfully
ILM,0.057658274903549134,7.5974734941101,Data processed successfully
IMT,0.4478009910935864,1.219483222254974,Data processed successfully
IND,0.022104476293147046,16.677706899268962,Data processed successfully
INL,0.15818483173005282,1.7756115728619992,Data processed successfully
IPT,1.0,0.0,Data processed successfully
ISN,,,No weather data available for this airport
ISP,0.20715951399019372,15.716770433722314,Data processed successfully
ITH,0.09522480067030081,3.0138535520146217,Data processed successfully
ITO,0.012957442339171288,6.06623084498205,Data processed successfully
IYK,1.0,1.538370149106851e-15,Data processed successfully
JAC,0.09415195006675414,3.198387478472524,Data processed successfully
JAN,0.09357192599264075,5.821187015113528,Data processed successfully
JAX,0.05531672746437699,8.98742337544022,Data processed successfully
JFK,0.06713287309490856,56.52321563058985,Data processed successfully
JLN,0.1830964759883088,2.993586341225914,Data processed successfully
JMS,0.48326302583147374,2.911872090255768,Data processed successfully
JNU,0.2529354237991921,3.658307968188874,Data processed successfully
JST,0.718389706467663,1.2333116469529635,Data processed successfully
KOA,0.020925648781840556,5.8438223498204795,Data processed successfully
KTN,0.2641867286880133,1.7671594377400202,Data processed successfully
LAN,0.06517730824254864,3.450488387688386,Data processed successfully
LAR,0.25331920768673666,2.321420756434226,Data processed successfully
LAS,0.019815092212710828,98.89999216855473,Data processed successfully
LAW,0.17364624508469872,4.941918259438032,Data processed successfully
LAX,0.04473281560146036,56.77139581525429,Data processed successfully
LBB,0.044667362868757055,6.921126400105697,Data processed successfully
LBE,0.040174837754732184,3.2871026197192053,Data processed successfully
LBF,0.21364896722099747,2.151131480821494,Data processed successfully
LBL,0.2367714651317434,1.73632635832301,Data processed successfully
LCH,0.15419250025639974,3.212332320861614,Data processed successfully
LCK,0.21548475621717655,8.217337684244779,Data processed successfully
LEX,0.061388435570450595,4.9834710658337125,Data processed successfully
LFT,0.11017122971011262,4.162168336568295,Data processed successfully
LGA,0.07376037291849924,59.157849985658025,Data processed successfully
LGB,0.04486138094860992,13.931988445498128,Data processed successfully
LIH,0.03693080870454035,6.107214511162974,Data processed successfully
LIT,0.06684542792154968,6.266599827666555,Data processed successfully
LMT,0.6424897901249547,1.383690764666507,Data processed successfully
LNK,0.06677145210316615,4.227348644864417,Data processed successfully
LRD,0.07563036774140952,3.0702838096978735,Data processed successfully
LSE,0.10724265381125275,2.5369247628653526,Data processed successfully
LWB,0.2321377512841093,2.048031168876113,Data processed successfully
LWS,0.1606510584511136,0.9568977953682428,Data processed successfully
LYH,0.10879283349722069,4.3744598886875234,Data processed successfully
MAF,0.06772625618296302,7.782701346625651,Data processed successfully
MBS,0.12215688760975718,3.909840420185329,Data processed successfully
MCI,0.015123914147212147,28.06971920107754,Data processed successfully
MCN,,,No weather data available for this airport
MCO,0.07978943849150744,62.32831261357202,Data processed successfully
MCW,0.41529814381150565,1.9236717705845952,Data processed successfully
MDT,0.04385280525587598,3.904677952777845,Data processed successfully
MDW,0.02822188009778026,173.4592656195638,Data processed successfully
MEI,0.2597446347219703,1.7165107139143063,Data processed successfully
MEM,0.07724460336812611,7.986480497469548,Data processed successfully
MFE,0.03775389181038724,4.282668148626352,Data processed successfully
MFR,0.07030189165739131,6.488905112070774,Data processed successfully
MGM,0.1352304215115896,3.1645612997953076,Data processed successfully
MHK,0.14556714405289428,3.1300449147242735,Data processed successfully
MHT,0.10048652099004585,7.7100575970894365,Data processed successfully
MIA,0.04660131219712094,58.05117337016138,Data processed successfully
MKE,0.022565384085436846,15.401697145049843,Data processed successfully
MKG,0.3731419036827496,2.7923713258399174,Data processed successfully
MLB,0.11480873150832582,3.652353825493655,Data processed successfully
MLI,0.07899143278203191,3.9810338033162505,Data processed successfully
MLU,0.20178612731664747,3.9866600574416133,Data processed successfully
MMH,0.398429144428765,7.138323604353764,Data processed successfully
MOB,0.13284422700818266,4.420769337742229,Data processed successfully
MOD,0.793059357086202,1.7720115580601106,Data processed successfully
MOT,0.15693226524748793,3.4831215949460255,Data processed successfully
MQT,0.33438685059080986,1.8073797774738338,Data processed successfully
MRY,0.09978107461308039,6.234838475288479,Data processed successfully
MSN,0.03463598372264853,6.109712191238954,Data processed successfully
MSO,0.04084936449471088,2.1491943277694383,Data processed successfully
MSP,0.027712792155250576,42.953470237196065,Data processed successfully
MSY,0.013346649737623673,32.10960634426365,Data processed successfully
MTJ,0.03671108108013654,2.758116012968776,Data processed successfully
MVY,0.16816956123185234,2.2429228089753903,Data processed successfully
MYR,0.04205687857035334,8.722870216164722,Data processed successfully
OAJ,0.20264596069542895,4.589149959518618,Data processed successfully
OAK,0.009346614836245548,52.82733381585954,Data processed successfully
OGD,0.07571615360723094,1.263178605916171,Data processed successfully
OGG,0.016545363707103022,9.862018093931056,Data processed successfully
OGS,0.22487967520369467,2.064417774520328,Data processed successfully
OKC,0.02466254937486445,9.229607605926558,Data processed successfully
OMA,0.021790873914138142,10.019544271013414,Data processed successfully
OME,0.5107428798546814,1.9320464769636836,Data processed successfully
ONT,0.03328110643253723,15.775680549749497,Data processed successfully
ORD,0.041357391321699355,124.76011096761913,Data processed successfully
ORF,0.06750990167994975,7.465346463455334,Data processed successfully
ORH,0.10100414455592832,3.2543736858464327,Data processed successfully
OTH,0.1364333663097823,1.7403347040669157,Data processed successfully
OTZ,0.4139960692688823,2.003040616474296,Data processed successfully
OWB,0.14338478340428018,1.0308960227720187,Data processed successfully
PAE,0.30920135681244565,4.665549448044588,Data processed successfully
PAH,0.3756423098340016,2.6712805890212925,Data processed successfully
PBG,0.09587674231961008,2.870437846071979,Data processed successfully
PBI,0.07305189862634809,11.989440686898403,Data processed successfully
PDX,0.0323165950286558,18.836608899058028,Data processed successfully
PGD,0.1617744008283155,35.91668809396692,Data processed successfully
PGV,0.5450141880751883,6.071162107472172,Data processed successfully
PHF,0.05171710693455123,3.725480230964906,Data processed successfully
PHL,0.037071279304248916,44.17349543776121,Data processed successfully
PHX,0.013439923334537807,78.20073019394458,Data processed successfully
PIA,0.08844303453918823,3.6510184434767154,Data processed successfully
PIB,0.18035152025787093,1.9717958391146713,Data processed successfully
PIE,0.14870282777450694,56.332267431620075,Data processed successfully
PIH,0.08488933955053823,1.2932857476106574,Data processed successfully
PIR,0.4811331994550968,1.6339339798641106,Data processed successfully
PIT,0.041812343067813895,13.853720861988664,Data processed successfully
PLN,0.3490043451951296,2.3221099643489773,Data processed successfully
PNS,0.06592533854421012,5.035466487145916,Data processed successfully
PPG,0.0610142535461784,0.16218753560713434,Data processed successfully
PRC,0.4198462936813282,0.9742693103451298,Data processed successfully
PSC,0.12241468183825521,4.7773615051888605,Data processed successfully
PSE,0.2982327086694161,2.7967765952131263,Data processed successfully
PSG,0.1818865064342371,1.1580009936895195,Data processed successfully
PSM,0.17500966938185636,2.4523812503313653,Data processed successfully
PSP,0.12303608554709344,5.845166538595712,Data processed successfully
PUB,0.3339452493520596,1.7327313057739944,Data processed successfully
PUW,0.6774562213706549,1.87586327576188,Data processed successfully
PVD,0.11517494050250365,8.195437900492275,Data processed successfully
PVU,0.1208008107493852,7.816002376356604,Data processed successfully
PWM,0.0773498993814371,5.125658165614891,Data processed successfully
RAP,0.10620640619674881,3.798237836514468,Data processed successfully
RDD,0.18212145005823333,3.712979835349883,Data processed successfully
RDM,0.19911292820256243,6.133070175111419,Data processed successfully
RDU,0.03960263699168698,16.944789825201937,Data processed successfully
RFD,0.07091341032490184,4.921088902230042,Data processed successfully
RHI,0.22284343398678996,1.905809408036991,Data processed successfully
RIC,0.052869182441376394,8.193499653051498,Data processed successfully
RIW,0.1974933327771503,2.5581231776173694,Data processed successfully
RKS,0.1417456090808933,1.844214825315339,Data processed successfully
RNO,0.021937351931342164,11.719757621256912,Data processed successfully
ROA,0.054843362008693775,2.577382683610254,Data processed successfully
ROC,0.07641299274862323,5.198186449572735,Data processed successfully
ROW,0.1079843282960321,4.20053445395866,Data processed successfully
RST,0.1010345754422931,4.207461961771616,Data processed successfully
RSW,0.07149333180353001,18.092998732560634,Data processed successfully
SAF,0.10654372979023885,3.1163912092373662,Data processed successfully
SAN,0.009045846739768493,47.91797532463912,Data processed successfully
SAT,0.01963887347034976,20.793324864226484,Data processed successfully
SAV,0.045980242699225404,8.436740916247526,Data processed successfully
SBA,0.060473905554347174,7.523173045381185,Data processed successfully
SBN,0.1072620667813673,5.9700916259060826,Data processed successfully
SBP,0.05795761559085,7.42134722456134,Data processed successfully
SCC,0.08943034560349616,0.9936928578401315,Data processed successfully
SCE,0.15003858125113168,3.2026031323630457,Data processed successfully
SCK,0.2441117689299026,6.100232640456302,Data processed successfully
SDF,0.0212227591253783,10.133307950049078,Data processed successfully
SEA,0.04659515024806704,44.63611545168428,Data processed successfully
SFB,0.12938150644737934,91.108616720443,Data processed successfully
SFO,0.03977838528666133,59.757679188045266,Data processed successfully
SGF,0.06691441879698845,6.600006269284243,Data processed successfully
SGU,0.11888354641098964,3.4379397859952348,Data processed successfully
SHD,0.34924649476765834,1.6096481025026417,Data processed successfully
SHR,0.15725198480846003,1.5426618147594822,Data processed successfully
SHV,0.13259859507531224,5.016982708605897,Data processed successfully
SIT,0.16078284946751364,1.7298692604921602,Data processed successfully
SJC,0.02165100086625138,48.6712314073206,Data processed successfully
SJT,0.12592477250952305,5.119557513814048,Data processed successfully
SJU,0.23290602572804386,14.97844728949351,Data processed successfully
SLC,0.014182439303031757,35.813191949132985,Data processed successfully
SLN,0.3340565537219744,1.650640787343832,Data processed successfully
SMF,0.00926081030722814,37.24104546330643,Data processed successfully
SMX,0.05367521704493794,1.5212473469290084,Data processed successfully
SNA,0.037232689121118545,22.31600330092515,Data processed successfully
SPI,0.1365392338060072,2.741016643157574,Data processed successfully
SPN,0.581001597556162,0.7123847950767802,Data processed successfully
SPS,0.29052079958168286,4.374462005116795,Data processed successfully
SRQ,0.05412703262031415,6.696700888807196,Data processed successfully
STC,0.09036496352693901,1.7449006891332492,Data processed successfully
STL,0.009405948891163196,43.16310602859952,Data processed successfully
STS,0.08111548832831728,5.070949090330125,Data processed successfully
STT,0.39126776637553085,3.524675560806547,Data processed successfully
STX,0.48915514403604954,1.1241811505247852,Data processed successfully
SUN,0.050355690187321445,4.506758319050281,Data processed successfully
SUX,0.16462462311835457,3.353001074192414,Data processed successfully
SWF,0.06395610776710758,2.452401331502174,Data processed successfully
SWO,0.17597519799403183,2.295038162664738,Data processed successfully
SYR,0.06747372082510517,5.140215270091549,Data processed successfully
TBN,0.9053040915292825,0.9539272774325376,Data processed successfully
TKI,,,No weather data available for this airport
TLH,0.059353189271028284,3.9929974997926583,Data processed successfully
TOL,0.13374656083954428,3.2383831869557733,Data processed successfully
TPA,0.0531368243546394,40.67175009024436,Data processed successfully
TRI,0.060996023741426764,2.018839052748353,Data processed successfully
TTN,0.07298958359855345,5.839387014589789,Data processed successfully
TUL,0.042210858600498,7.101483265879535,Data processed successfully
TUS,0.019623515571202677,7.082774596790273,Data processed successfully
TVC,0.07543327831334501,2.9763218539611658,Data processed successfully
TWF,0.17451664956906032,1.4884419759831689,Data processed successfully
TXK,0.5327722246660427,2.3729725581152783,Data processed successfully
TYR,0.3297795075397413,4.480104910718799,Data processed successfully
TYS,0.03472628155927615,8.063360077042313,Data processed successfully
UIN,0.3145200322462288,3.0437016609525456,Data processed successfully
USA,0.15690026198567408,14.13645765248541,Data processed successfully
UST,0.21437588825982157,0.7217088998746782,Data processed successfully
VCT,0.7538477793358958,0.8765086905239959,Data processed successfully
VEL,0.46298293699718496,1.8858695508629637,Data processed successfully
VLD,0.20894514926943375,1.6431325666491365,Data processed successfully
VPS,0.03917603894700761,7.267735881183879,Data processed successfully
WRG,0.2264478444441701,1.0963522961517322,Data processed successfully
WYS,0.5306115502660471,0.3091635917564007,Data processed successfully
XNA,0.052697755645410904,6.335724729896037,Data processed successfully
XWA,0.5357806060645594,3.2832619416529547,Data processed successfully
YAK,0.2881094889364533,1.2281633364275437,Data processed successfully
YKM,0.49887671503813524,1.2541811317071778,Data processed successfully
YNG,,0.0,Data processed successfully
YUM,0.13092922557963804,2.5049428883713714,Data processed successfully
